,Date,Open,High,Low,Close,Volume,Signal,NumBuy,Cost,NumSell,Income,Profit
351,6/10/2014,8.0,8.4,7.9,8.35,2475081,-1,,,,,
352,6/11/2014,8.5,8.7,8.35,8.35,3912083,1,,,,,
353,6/12/2014,8.45,8.55,8.35,8.35,1480178,1,11800.0,-99879.50699999998,,,
354,6/13/2014,8.35,8.4,8.15,8.25,1817026,-1,,,,,
355,6/16/2014,8.25,8.3,8.15,8.15,778657,-1,,,-11800.0,97184.50499999999,-2695.001999999993
356,6/17/2014,8.2,8.35,8.15,8.25,1140612,-1,,,,,
357,6/18/2014,8.3,8.3,8.0,8.0,1268591,-1,,,,,
358,6/19/2014,8.05,8.2,8.0,8.2,1421364,-1,,,,,
359,6/20/2014,8.2,8.3,8.1,8.25,556327,1,,,,,
360,6/23/2014,8.3,8.4,8.25,8.35,1028952,1,12000.0,-99769.32000000002,,,
361,6/24/2014,8.3,8.35,8.2,8.2,622698,1,,,,,
362,6/25/2014,8.25,8.55,8.2,8.5,2187899,1,,,,,
363,6/26/2014,8.5,8.55,8.4,8.4,1355916,-1,,,,,
364,6/27/2014,8.45,8.45,8.35,8.35,1064895,-1,,,-12000.0,101227.61999999998,1458.2999999999593
365,6/30/2014,8.35,8.4,8.25,8.3,1004642,-1,,,,,
366,7/2/2014,8.3,8.3,8.15,8.15,1393155,-1,,,,,
367,7/3/2014,8.2,8.35,8.15,8.35,1468995,-1,,,,,
368,7/4/2014,8.3,8.35,8.05,8.15,3591976,-1,,,,,
369,7/7/2014,8.15,8.15,8.0,8.0,1226564,-1,,,,,
370,7/8/2014,8.1,8.25,8.05,8.1,1477103,-1,,,,,
371,7/9/2014,8.15,8.15,8.05,8.1,752876,-1,,,,,
372,7/10/2014,8.1,8.15,8.05,8.1,1548288,1,,,,,
373,7/14/2014,8.1,8.2,8.05,8.1,863818,1,12300.0,-99799.371,,,
374,7/15/2014,8.1,8.15,8.05,8.05,687374,-1,,,,,
375,7/16/2014,8.05,8.15,8.05,8.15,803525,1,,,-12300.0,98846.67450000001,-952.6964999999909
376,7/17/2014,8.15,8.15,8.05,8.05,1181648,-1,12200.0,-99599.031,,,
377,7/18/2014,8.05,8.25,8.05,8.1,2854497,1,,,-12200.0,98043.043,-1555.9879999999976
378,7/21/2014,8.15,8.2,8.05,8.1,726180,-1,12200.0,-99599.031,,,
379,7/22/2014,8.15,8.15,7.9,8.05,2062148,1,,,-12200.0,99260.969,-338.06200000000536
380,7/23/2014,8.05,8.05,7.95,8.0,627747,1,12400.0,-99989.69400000002,,,
381,7/24/2014,8.05,8.05,7.95,7.95,515955,-1,,,,,
382,7/25/2014,8.0,8.05,7.85,8.05,1111987,1,,,-12400.0,99031.36,-958.3340000000171
383,7/28/2014,8.0,8.0,7.85,7.9,838136,-1,12400.0,-99368.64,,,
384,7/29/2014,7.85,7.95,7.55,7.6,1796646,-1,,,-12400.0,97174.522,-2194.118000000002
385,7/30/2014,7.6,7.7,7.2,7.35,3437800,-1,,,,,
386,7/31/2014,7.35,7.55,7.25,7.5,1719813,-1,,,,,
387,8/1/2014,7.5,7.6,7.3,7.6,1276003,1,,,,,
388,8/4/2014,7.4,7.45,7.0,7.2,6015404,1,13400.0,-99328.572,,,
