Date,Open,High,Low,Close,Volume,SMA10,EMA10
11/25/2011,104.5,104.5,102.0,102.0,91869,106.55,106.14745604853269
11/28/2011,103.0,105.5,102.5,105.0,117022,105.95,105.9388276760722
11/29/2011,105.5,109.5,104.5,109.0,116440,105.85,106.49540446224088
11/30/2011,109.0,109.0,107.5,108.5,64311,105.7,106.85987637819707
12/1/2011,114.0,114.0,112.5,113.0,112046,106.2,107.97626249125214
12/2/2011,113.5,114.5,112.0,114.0,54877,107.0,109.07148749284266
12/6/2011,115.0,115.0,112.5,113.0,44534,107.95,109.785762494144
12/7/2011,114.5,115.5,114.0,115.5,57196,109.0,110.82471476793599
12/8/2011,114.5,115.0,113.0,114.5,56252,110.0,111.49294844649307
12/9/2011,112.5,113.0,111.0,112.5,43404,110.7,111.67604872894887
12/13/2011,113.5,114.0,112.0,113.5,37193,111.85,112.00767623277635
12/14/2011,114.0,114.0,112.0,112.0,22567,112.55,112.00628055408973
12/15/2011,110.0,112.0,110.0,112.0,56502,112.85,112.00513863516431
12/16/2011,112.0,114.0,112.0,113.5,49466,113.35,112.27693161058899
12/19/2011,113.0,114.5,112.0,113.0,46027,113.35,112.4083985904819
12/20/2011,114.0,115.5,114.0,115.0,66056,113.45,112.8795988467579
12/21/2011,117.0,118.0,116.5,117.5,68717,113.9,113.719671783711
12/22/2011,117.5,118.0,115.0,117.0,57637,114.05,114.31609509576353
12/23/2011,117.0,117.0,115.0,115.0,23326,114.1,114.44044144198833
12/26/2011,115.5,116.0,114.0,115.0,7466,114.35,114.54217936162681
12/27/2011,115.0,115.5,113.5,115.0,17799,114.5,114.62541947769465
12/28/2011,115.5,115.5,114.0,115.5,22961,114.85,114.7844341181138
12/29/2011,116.0,116.5,115.0,115.5,24262,115.2,114.91453700572946
12/30/2011,116.0,116.5,115.0,116.5,18031,115.5,115.20280300468774
1/4/2012,118.0,118.0,113.5,114.5,64488,115.65,115.07502064019906
1/5/2012,112.5,113.0,110.0,111.0,109420,115.25,114.3341077965265
1/6/2012,110.5,112.5,110.5,111.5,61566,114.65,113.81881546988532
1/9/2012,109.5,112.0,109.0,112.0,90898,114.15,113.48812174808798
1/10/2012,112.5,113.0,111.0,112.5,51610,113.9,113.30846324843561
1/11/2012,112.0,112.0,110.0,110.0,64564,113.4,112.70692447599276
1/12/2012,111.0,112.0,110.5,112.0,52794,113.1,112.57839275308498
1/13/2012,112.0,113.5,111.5,113.0,78554,112.85,112.65504861616044
1/16/2012,112.5,113.0,111.0,112.0,40085,112.5,112.53594886776763
1/17/2012,112.5,115.0,112.0,115.0,100881,112.35,112.98395816453714
1/18/2012,115.5,117.0,115.0,116.5,63992,112.55,113.62323849825766
1/19/2012,118.0,119.5,117.0,119.5,85324,113.4,114.69174058948354
1/20/2012,118.5,120.0,118.5,119.5,66986,114.2,115.5659695732138
1/23/2012,119.5,120.0,119.0,119.5,8262,114.95,116.28124783262948
1/24/2012,120.0,121.5,119.5,119.5,36752,115.65,116.8664754994241
1/25/2012,119.5,120.0,117.0,118.0,35036,116.45,117.07257086316517
1/26/2012,118.0,120.5,118.0,120.0,32152,117.25,117.60483070622604
1/27/2012,120.5,121.5,119.5,121.0,47031,118.05,118.22213421418493
1/30/2012,120.0,120.5,118.0,119.0,47586,118.75,118.3635643570604
1/31/2012,119.5,121.0,118.0,121.0,73096,119.35,118.84291629214032
2/1/2012,121.5,122.5,120.0,121.0,41575,119.8,119.23511332993297
2/2/2012,122.5,125.5,122.0,124.5,97950,120.3,120.19236545176334
2/3/2012,123.5,124.0,122.0,123.0,56560,120.65,120.70284446053363
2/6/2012,123.5,124.0,122.5,122.5,44599,120.95,121.02960001316387
2/7/2012,123.0,123.0,121.5,123.0,59646,121.3,121.38785455622498
2/8/2012,123.5,125.0,123.0,123.5,50617,121.85,121.77188100054771
2/9/2012,123.5,125.0,122.5,124.0,61263,122.25,122.17699354590266
2/10/2012,124.5,126.0,124.0,125.5,51128,122.7,122.78117653755672
2/13/2012,126.5,127.0,125.0,127.0,53142,123.5,123.54823534891004
2/14/2012,126.5,130.5,126.5,130.0,130888,124.4,124.72128346729004
2/15/2012,130.0,133.0,130.0,132.0,85751,125.5,126.04468647323729
2/16/2012,132.5,132.5,129.0,129.5,55287,126.0,126.67292529628504
2/17/2012,131.0,131.5,128.5,129.5,43785,126.65,127.18693887877866
2/20/2012,130.0,130.0,126.0,127.5,51983,127.15,127.24385908263709
2/21/2012,128.0,130.5,127.0,129.0,71048,127.75,127.56315743124851
2/22/2012,129.0,131.0,128.0,128.5,62843,128.25,127.73349244374877
2/23/2012,128.5,129.5,127.5,129.0,55326,128.75,127.96376654488535
2/24/2012,129.5,129.5,127.0,129.0,65692,129.1,128.15217262763346
2/27/2012,128.5,129.0,127.0,127.0,27943,129.1,127.94268669533646
2/28/2012,126.5,126.5,125.5,126.5,64826,128.75,127.6803800234571
2/29/2012,126.5,130.0,126.5,130.0,64927,128.55,128.10212911010126
3/1/2012,130.5,131.0,129.5,130.0,57045,128.6,128.4471965446283
3/2/2012,131.5,132.5,130.0,130.5,57237,128.7,128.82043353651406
3/5/2012,130.5,130.5,127.5,128.0,47487,128.75,128.6712638026024
3/6/2012,128.0,130.5,127.5,130.0,75977,128.85,128.91285220212922
3/8/2012,132.0,137.0,131.5,136.0,141898,129.6,130.20142452901482
3/9/2012,136.5,136.5,131.5,132.5,58699,129.95,130.6193473419212
3/12/2012,133.0,133.0,131.0,131.0,44615,130.15,130.68855691611736
3/13/2012,132.0,133.0,130.0,132.5,67065,130.7,131.017910204096
3/14/2012,135.0,136.0,134.0,136.0,73634,131.65,131.9237447124422
3/15/2012,136.5,140.5,136.5,140.5,122278,132.7,133.4830638556345
3/16/2012,142.0,143.5,139.0,143.5,98856,134.05,135.30432497279185
3/19/2012,144.0,151.5,144.0,148.5,101472,135.85,137.7035386141024
3/20/2012,146.5,153.0,146.5,150.5,119279,138.1,140.03016795699287
3/21/2012,151.0,153.5,147.5,152.5,116806,140.35,142.2974101466305
3/22/2012,150.5,152.5,147.0,147.5,81911,141.5,143.24333557451587
3/23/2012,147.0,147.0,143.5,145.5,107515,142.8,143.65363819733116
3/26/2012,146.0,146.0,141.5,141.5,85057,143.85,143.2620676159982
3/27/2012,144.5,148.0,144.5,148.0,69638,145.4,144.12350986763488
3/28/2012,146.5,148.0,145.5,146.0,44472,146.4,144.46468989170125
3/29/2012,144.5,148.0,144.0,146.0,70861,146.95,144.7438371841192
3/30/2012,147.0,147.5,143.0,143.5,45968,146.95,144.5176849688248
4/2/2012,143.0,145.0,141.5,143.0,73277,146.4,144.24174224722026
4/3/2012,144.5,149.0,144.0,149.0,79453,146.25,145.10688002045293
4/4/2012,147.5,149.0,146.5,147.5,38368,145.75,145.54199274400693
4/5/2012,146.5,147.0,143.5,145.0,64697,145.5,145.44344860873295
4/10/2012,143.0,143.5,140.0,141.5,87481,145.1,144.72645795259967
4/11/2012,140.0,141.5,139.0,140.0,85967,144.95,143.8671019612179
4/12/2012,140.0,143.5,140.0,143.5,49486,144.5,143.80035615008737
4/17/2012,145.0,145.0,138.0,139.5,108228,143.85,143.01847321370784
4/18/2012,141.5,143.0,140.0,140.5,44772,143.3,142.56056899303366
4/19/2012,143.5,148.5,143.5,147.0,120093,143.65,143.36773826702753
4/20/2012,146.5,148.0,145.0,147.0,56522,144.05,144.02814949120435
4/23/2012,147.0,148.5,146.0,147.0,54335,143.85,144.568485947349
4/24/2012,148.0,148.0,146.0,146.5,49213,143.75,144.91967032055825
4/25/2012,146.0,146.5,144.0,144.5,35125,143.7,144.8433666259113
4/26/2012,145.0,148.0,144.5,146.5,37758,144.2,145.14457269392742
4/27/2012,147.0,148.0,146.0,148.0,32211,145.0,145.6637412950315
4/30/2012,149.5,155.5,149.5,155.0,91401,146.15,147.36124287775306
5/2/2012,156.0,156.0,153.0,153.5,70186,147.55,148.47738053634342
5/3/2012,154.0,154.0,150.5,153.0,45865,148.8,149.29967498428098
5/4/2012,153.5,154.5,151.0,152.5,64697,149.35,149.88155225986625
5/8/2012,151.0,152.5,150.0,152.5,88499,149.9,150.3576336671633
5/9/2012,151.0,151.5,149.0,150.5,65636,150.25,150.3835184549518
5/10/2012,149.0,149.5,145.5,147.0,116253,150.3,149.76833328132417
5/11/2012,146.0,146.5,143.5,144.5,85557,150.3,148.8104545029016
5/14/2012,144.5,146.5,140.5,141.5,89549,149.8,147.48128095691948
5/15/2012,142.0,146.0,141.0,146.0,76536,149.6,147.21195714657046
5/16/2012,143.0,143.5,140.5,143.5,92400,148.45,146.53705584719398
5/17/2012,143.5,146.0,142.5,145.0,122464,147.6,146.25759114770418
5/18/2012,142.0,143.0,140.5,142.0,86728,146.5,145.4834836663034
5/21/2012,142.5,142.5,139.0,139.0,98551,145.15,144.30466845424823
5/22/2012,140.5,140.5,137.0,137.5,83489,143.65,143.06745600802128
5/23/2012,136.0,137.5,134.0,135.5,62001,142.15,141.69155491565377
5/24/2012,134.5,138.5,132.0,138.5,118337,141.3,141.1112722037167
5/25/2012,136.5,140.0,136.0,139.5,45290,140.8,140.81831362122276
5/28/2012,137.0,139.0,135.0,139.0,93992,140.55,140.4877111446368
5/29/2012,137.5,142.0,137.5,141.0,57764,140.05,140.58085457288465
5/30/2012,140.0,141.5,138.5,139.0,31978,139.6,140.2934264687238
5/31/2012,137.5,140.5,135.5,140.5,128301,139.15,140.33098529259217
6/1/2012,140.0,140.0,135.5,135.5,57464,138.5,139.45262433030268
6/5/2012,137.5,138.0,132.0,132.0,85199,137.8,138.0976017247931
6/6/2012,133.5,137.5,133.0,135.0,57804,137.55,137.53440141119432
6/7/2012,136.5,138.0,135.0,135.5,64314,137.55,137.16451024552262
6/8/2012,134.0,135.0,132.5,134.5,105398,137.15,136.68005383724577
6/11/2012,137.0,138.5,136.5,138.0,142747,137.0,136.92004404865563
6/12/2012,136.5,139.5,136.0,139.0,122706,137.0,137.29821785799095
6/13/2012,139.0,141.0,137.5,139.0,103614,136.8,137.60763279290168
6/14/2012,137.5,141.0,137.0,139.5,87518,136.85,137.95169955782865
6/15/2012,142.0,144.0,140.5,143.5,126565,137.15,138.96048145640523
6/18/2012,144.5,145.5,141.5,141.5,99509,137.75,139.4222121006952
6/19/2012,142.0,144.5,142.0,144.0,64360,138.95,140.25453717329606
6/20/2012,144.0,145.5,143.0,145.0,49191,139.95,141.11734859633313
6/21/2012,143.5,144.0,141.5,142.0,58883,140.6,141.2778306697271
6/22/2012,140.5,142.5,140.0,142.0,108168,141.35,141.40913418432217
6/25/2012,142.0,143.5,141.5,142.0,39213,141.75,141.5165643326272
6/26/2012,141.5,141.5,140.0,141.0,79247,141.95,141.4226435448768
6/27/2012,142.5,147.0,142.0,145.5,202837,142.6,142.16398108217192
6/28/2012,145.5,146.5,143.0,145.5,94524,143.2,142.77052997632248
6/29/2012,147.0,149.0,146.5,147.0,72281,143.55,143.539524526082
7/2/2012,149.0,150.0,148.0,149.0,54908,144.3,144.53233824861255
7/3/2012,150.0,152.5,149.5,152.0,119581,145.1,145.89009493068298
7/4/2012,152.5,152.5,150.0,150.5,57949,145.65,146.7282594887406
7/5/2012,151.0,152.5,150.0,152.5,52353,146.7,147.77766685442413
7/6/2012,152.5,153.0,150.0,152.0,52744,147.7,148.54536378998336
7/9/2012,150.5,151.0,148.5,149.0,33223,148.4,148.6280249190773
7/10/2012,149.0,152.0,148.5,152.0,39001,149.5,149.24111129742687
7/11/2012,151.5,153.0,151.0,152.0,34896,150.15,149.74272742516743
7/12/2012,151.5,151.5,149.5,150.5,44515,150.65,149.88041334786425
7/13/2012,150.5,156.0,150.5,155.5,80339,151.5,150.9021563755253
7/16/2012,156.0,158.0,155.0,156.5,46942,152.25,151.9199461254298
7/17/2012,158.0,158.0,156.5,157.5,23035,152.8,152.93450137535163
7/18/2012,157.5,159.0,157.0,158.5,34288,153.6,153.94641021619677
7/19/2012,159.5,159.5,152.5,152.5,53522,153.6,153.6834265405246
7/20/2012,153.0,153.5,150.5,150.5,39243,153.45,153.10462171497468
7/23/2012,148.5,149.5,147.0,147.0,72189,153.25,151.9946904940702
7/24/2012,147.0,151.0,147.0,149.0,62088,152.95,151.45020131333015
7/25/2012,150.0,153.0,149.0,152.5,63636,153.0,151.64107380181557
7/26/2012,152.5,153.0,149.5,150.0,33216,152.95,151.34269674694
7/27/2012,154.0,154.0,151.5,153.0,96335,152.7,151.64402461113272
7/30/2012,153.5,158.0,153.0,158.0,76297,152.85,152.79965650001768
7/31/2012,158.5,161.0,158.5,160.5,85307,153.15,154.1997189545599
8/1/2012,160.0,160.5,157.5,159.5,58269,153.25,155.16340641736718
8/3/2012,158.0,158.5,154.5,157.0,53632,153.7,155.49733252330043
8/6/2012,158.5,158.5,156.0,157.5,43818,154.4,155.86145388270035
8/7/2012,157.5,158.0,156.0,156.5,25645,155.35,155.97755317675484
8/8/2012,157.5,158.5,156.5,157.0,58315,156.15,156.16345259916304
8/9/2012,158.0,159.0,157.0,158.5,46860,156.75,156.5882793993152
8/10/2012,159.0,159.5,157.0,158.5,27278,157.6,156.93586496307606
8/14/2012,161.0,161.0,158.5,159.5,81386,158.25,157.40207133342585
8/15/2012,158.5,159.5,157.5,159.0,40405,158.35,157.6926038182575
8/16/2012,159.0,159.0,157.0,157.5,28957,158.05,157.65758494221066
8/17/2012,158.0,158.0,153.0,154.0,116772,157.5,156.99256949817234
8/20/2012,153.5,155.0,152.0,154.0,46729,157.2,156.4484659530501
8/21/2012,153.5,155.5,153.5,154.5,62919,156.9,156.0941994161319
8/22/2012,154.0,154.0,152.5,153.5,72236,156.6,155.622526795017
8/23/2012,154.0,155.0,153.0,154.0,34935,156.3,155.32752192319572
8/24/2012,153.5,154.5,152.5,153.5,22806,155.8,154.9952452098874
8/27/2012,153.0,155.0,153.0,154.0,15174,155.35,154.81429153536243
8/28/2012,154.0,155.5,153.5,153.5,29201,154.75,154.5753294380238
8/29/2012,154.0,154.5,151.0,151.0,32912,153.95,153.9252695402013
8/30/2012,150.0,150.5,147.0,147.5,72147,152.95,152.75703871471015
8/31/2012,148.0,150.0,147.5,150.0,69030,152.55,152.2557589483992
9/3/2012,150.0,152.0,149.5,151.0,45412,152.25,152.02743913959935
9/4/2012,152.0,152.0,150.0,151.0,32147,151.9,151.84063202330856
9/5/2012,150.5,152.5,150.5,151.0,39382,151.65,151.68778983725247
9/6/2012,153.0,154.0,152.5,153.5,46713,151.6,152.01728259411564
9/7/2012,154.5,155.0,153.0,154.0,43787,151.65,152.37777666791277
9/10/2012,155.0,157.0,154.5,155.5,77862,151.8,152.94545363738317
9/11/2012,155.0,155.0,153.0,154.0,25275,151.85,153.13718933967712
9/12/2012,155.0,157.5,155.0,157.0,84406,152.45,153.83951855064493
9/13/2012,157.5,157.5,156.0,157.0,20063,153.4,154.41415154143675
9/14/2012,159.0,162.5,159.0,161.5,123100,154.55,155.70248762481188
9/17/2012,162.5,163.5,161.0,162.0,46776,155.65,156.84748987484608
9/18/2012,161.5,161.5,159.5,160.0,24387,156.55,157.42067353396496
9/19/2012,160.0,162.5,160.0,162.5,24809,157.7,158.34418743688042
9/20/2012,163.0,163.0,160.0,162.5,26666,158.6,159.099789721084
9/21/2012,164.0,165.0,163.0,164.0,30445,159.6,159.99073704452326
9/24/2012,163.0,166.5,162.0,165.5,43496,160.6,160.9924212182463
9/25/2012,164.5,167.5,164.5,166.5,25767,161.85,161.99379917856515
9/26/2012,164.5,165.5,164.0,165.0,40441,162.65,162.54038114609875
9/27/2012,165.0,166.5,164.0,166.0,44031,163.55,163.16940275589897
9/28/2012,170.5,172.0,168.5,168.5,73539,164.25,164.13860225482642
10/1/2012,166.5,170.0,166.0,168.5,27366,164.9,164.9315836630398
10/2/2012,169.5,170.5,168.0,169.5,20976,165.85,165.76220481521435
10/3/2012,171.0,171.0,169.5,170.0,23439,166.6,166.5327130306299
10/4/2012,170.5,172.0,170.0,171.0,47910,167.45,167.34494702506083
10/5/2012,171.0,171.0,170.0,170.5,19008,168.1,167.91859302050432
10/8/2012,168.0,168.5,164.0,165.5,50399,168.1,167.47884883495806
10/9/2012,166.0,168.0,164.0,165.0,42209,167.95,167.02814904678385
10/10/2012,163.0,166.5,163.0,166.5,26781,168.1,166.9321219473686
10/11/2012,166.0,170.0,165.0,169.5,38947,168.45,167.39900886602885
10/12/2012,169.0,170.0,167.5,168.5,23167,168.45,167.5991890722054
10/15/2012,167.5,168.0,165.5,166.0,20896,168.2,167.30842742271352
10/16/2012,166.5,167.0,165.0,165.5,23173,167.8,166.9796224367656
10/17/2012,163.0,165.5,163.0,165.0,112087,167.3,166.6196910846264
10/18/2012,163.5,164.0,159.5,161.0,126431,166.3,165.59792906923977
10/19/2012,161.5,163.5,161.0,161.0,131149,165.35,164.7619419657416
10/22/2012,161.0,162.0,160.5,161.5,53861,164.95,164.16886160833405
10/24/2012,160.0,160.5,157.0,158.0,77707,164.25,163.04725040681876
10/25/2012,157.5,160.0,156.5,160.0,66077,163.6,162.49320487830624
10/26/2012,159.0,160.0,157.0,158.5,54701,162.5,161.7671676277051
10/29/2012,158.0,159.0,157.0,158.0,25791,161.45,161.08222805903142
10/30/2012,157.5,160.5,157.5,160.5,33169,160.9,160.9763684119348
10/31/2012,160.5,162.0,159.5,161.0,41974,160.45,160.9806650643103
11/1/2012,159.5,162.5,159.5,160.5,65969,160.0,160.89327141625387
11/2/2012,162.0,162.0,160.5,162.0,47728,160.1,161.09449479511682
11/5/2012,162.0,162.0,158.0,160.0,44514,160.0,160.8954957414592
11/6/2012,158.0,159.0,156.5,157.5,76175,159.6,160.27813287937568
11/7/2012,158.0,159.0,157.0,157.5,81740,159.55,159.77301781039827
11/8/2012,157.0,159.5,156.0,159.0,67629,159.45,159.63246911759856
11/9/2012,158.5,160.5,158.5,160.0,51302,159.6,159.69929291439882
11/12/2012,161.0,161.0,158.5,159.5,45812,159.75,159.66305783905358
11/13/2012,159.0,159.0,157.0,157.5,32563,159.45,159.26977459558927
11/14/2012,158.0,159.0,155.5,157.0,46450,159.05,158.85708830548214
11/15/2012,155.5,159.0,155.5,158.5,59913,158.85,158.79216315903082
11/16/2012,158.5,159.0,156.0,157.5,53059,158.4,158.5572244028434
11/19/2012,156.5,157.5,155.5,156.5,40615,158.05,158.1831836023264
11/20/2012,157.5,157.5,155.0,155.5,32122,157.85,157.69533203826705
11/21/2012,155.5,157.5,155.5,157.0,55092,157.8,157.56890803130938
11/22/2012,158.0,159.0,156.5,159.0,71633,157.8,157.8291065710713
11/23/2012,159.0,159.0,156.5,156.5,52514,157.45,157.58745083087652
11/26/2012,157.0,159.0,156.5,158.5,67758,157.35,157.75336886162623
11/27/2012,159.0,161.0,158.5,160.5,69756,157.65,158.25275634133055
11/28/2012,159.5,161.5,159.5,160.5,31034,158.0,158.66134609745225
11/29/2012,161.5,162.5,160.0,162.5,54519,158.4,159.35928317064275
11/30/2012,163.0,166.0,162.0,162.5,164465,158.9,159.93032259416225
12/3/2012,163.0,165.0,162.5,164.5,53067,159.7,160.76117303158728
12/4/2012,166.0,166.0,162.5,164.0,31343,160.55,161.35005066220776
12/6/2012,165.0,169.5,164.5,169.0,126807,161.75,162.74095054180634
12/7/2012,170.0,172.5,169.5,171.0,95089,162.95,164.24259589784154
12/11/2012,172.0,178.0,171.5,175.5,134420,164.85,166.28939664368852
12/12/2012,176.0,176.5,172.5,174.0,58509,166.4,167.69132452665423
12/13/2012,176.5,177.0,174.0,175.5,71607,167.9,169.11108370362618
12/14/2012,174.5,176.5,173.5,175.5,59645,169.4,170.2727048484214
12/17/2012,176.5,176.5,175.0,176.0,37055,170.75,171.3140312396175
12/18/2012,177.0,177.0,173.5,176.0,53219,172.1,172.16602555968703
12/19/2012,176.5,178.5,176.0,178.5,55125,173.5,173.31765727610758
12/20/2012,178.0,179.5,177.0,179.5,72612,175.05,174.44171958954257
12/21/2012,178.0,179.0,176.5,178.0,54523,175.95,175.0886796641712
12/24/2012,177.5,178.0,176.0,176.5,31531,176.5,175.3452833615946
12/25/2012,176.5,177.5,176.5,177.5,12915,176.7,175.73705002312286
12/26/2012,177.5,178.5,176.5,177.5,10880,177.05,176.05758638255506
12/27/2012,177.5,179.5,176.5,179.5,31578,177.45,176.68347976754507
12/28/2012,181.0,182.0,180.0,181.5,39285,178.05,177.5592107189005
1/2/2013,183.5,186.0,183.0,184.5,31779,178.9,178.82117240637314
1/3/2013,184.5,185.0,181.5,182.0,65790,179.5,179.39914105975984
1/4/2013,181.0,184.0,180.0,184.0,43190,180.05,180.2356608670762
1/7/2013,184.5,184.5,181.0,181.0,24609,180.2,180.37463161851687
1/8/2013,182.0,183.5,181.0,183.5,28967,180.75,180.94288041515017
1/9/2013,184.0,184.5,183.0,183.5,25468,181.45,181.40781124875923
1/10/2013,183.5,185.0,180.0,180.5,39729,181.75,181.2427546580757
1/11/2013,178.5,179.5,174.5,175.5,166752,181.55,180.19861744751648
1/14/2013,176.0,176.5,175.0,176.0,43257,181.2,179.43523245705893
1/15/2013,176.5,176.5,174.0,176.0,31590,180.65,178.81064473759366
1/16/2013,175.5,176.0,171.5,172.5,60131,179.45,177.6632547853039
1/17/2013,174.0,174.0,170.5,171.5,65894,178.4,176.54266300615774
1/18/2013,172.5,176.0,172.5,175.0,36175,177.5,176.26217882321995
1/21/2013,175.0,176.5,174.5,176.0,18428,177.0,176.21450994627085
1/22/2013,176.0,178.0,175.5,176.5,38114,176.3,176.26641722876704
1/23/2013,177.0,177.5,174.0,175.0,34183,175.45,176.03615955080937
1/24/2013,176.0,176.5,174.0,176.0,20396,175.0,176.02958508702585
1/25/2013,176.0,179.5,176.0,178.0,75196,175.25,176.38784234393023
1/28/2013,179.0,181.0,178.5,180.5,63760,175.7,177.13550737230653
1/29/2013,181.5,181.5,179.0,179.5,30037,176.05,177.56541512279625
1/30/2013,179.0,181.0,177.5,181.0,41357,176.9,178.18988510046964
1/31/2013,179.0,181.5,178.0,179.0,50482,177.65,178.33717871856607
2/1/2013,179.5,181.0,178.0,181.0,72106,178.25,178.82132804246314
2/4/2013,181.5,182.5,179.5,180.5,108642,178.7,179.12654112565164
2/5/2013,179.0,180.0,178.5,180.0,61949,179.05,179.2853518300786
2/6/2013,181.0,181.0,178.5,178.5,51979,179.4,179.1425605882461
2/7/2013,179.0,179.5,176.0,176.5,71155,179.45,178.6620950267468
2/8/2013,175.5,176.0,173.0,174.0,95485,179.05,177.8144413855201
2/11/2013,174.0,174.0,170.5,170.5,31845,178.05,176.48454295178917
2/12/2013,170.0,172.0,169.0,169.5,59301,177.05,175.21462605146385
2/13/2013,171.0,174.0,171.0,174.0,113600,176.35,174.99378495119768
2/14/2013,174.5,174.5,172.5,173.0,56137,175.75,174.63127859643447
2/15/2013,172.5,173.5,171.0,173.0,64313,174.95,174.33468248799184
2/18/2013,172.5,173.0,171.5,172.0,55418,174.1,173.91019476290242
2/19/2013,172.0,174.0,172.0,173.5,53920,173.45,173.83561389692017
2/20/2013,174.0,176.0,173.5,175.5,126235,173.15,174.13822955202556
2/21/2013,176.0,176.5,174.0,175.0,84111,173.0,174.2949150880209
2/22/2013,176.0,178.0,175.5,177.5,50086,173.35,174.87765779928984
2/26/2013,176.0,178.0,174.5,178.0,78767,174.1,175.44535638123713
2/27/2013,176.5,177.0,174.0,174.0,56078,174.55,175.18256431192128
2/28/2013,175.0,178.0,173.0,178.0,75607,174.95,175.69482534611743
3/1/2013,179.0,179.0,177.0,178.0,73637,175.45,176.11394801045972
3/4/2013,179.0,179.0,177.0,178.5,66642,176.0,176.54777564492156
3/5/2013,180.0,180.0,177.0,177.0,37029,176.5,176.62999825493583
3/6/2013,179.0,179.5,178.0,179.0,41479,177.05,177.06090766312929
3/7/2013,179.0,179.5,176.0,178.0,34720,177.3,177.2316517243785
3/8/2013,179.5,179.5,177.0,178.5,37883,177.65,177.4622605017642
3/11/2013,179.0,179.5,176.5,177.0,47703,177.6,177.37821313780708
3/12/2013,177.5,178.5,177.0,178.5,35350,177.65,177.58217438547848
3/13/2013,179.5,179.5,177.5,179.5,29883,178.2,177.93086995175514
3/14/2013,179.0,182.0,177.5,182.0,60104,178.6,178.67071177870875
3/15/2013,183.5,187.0,183.0,187.0,96045,179.5,180.1851278189435
3/18/2013,185.5,186.5,183.0,186.0,62620,180.25,181.24237730640832
3/19/2013,187.5,187.5,181.0,181.0,56726,180.65,181.19830870524316
3/20/2013,180.5,180.5,175.0,175.0,92528,180.25,180.07134348610802
3/21/2013,176.0,176.0,172.0,172.5,55810,179.7,178.69473557954294
3/22/2013,173.0,175.0,170.0,170.0,93736,178.85,177.11387456508058
3/25/2013,173.0,177.5,172.0,176.0,62359,178.75,176.9113519168841
3/26/2013,175.5,178.5,174.5,177.5,38770,178.65,177.01837884108699
3/27/2013,179.0,181.5,178.5,180.0,53176,178.7,177.56049177907116
3/28/2013,180.0,181.0,177.0,177.5,62850,178.25,177.5494932737855
3/29/2013,179.0,181.0,179.0,180.0,28282,177.55,177.995039951279
4/1/2013,180.5,182.5,179.5,179.5,40105,176.9,178.26866905104646
4/2/2013,181.0,183.0,180.0,182.5,49946,177.05,179.0380019508562
4/3/2013,184.0,187.0,182.0,183.0,133572,177.85,179.7583652325187
4/4/2013,180.0,183.5,178.0,183.5,88473,178.95,180.43866246296986
4/5/2013,182.0,182.0,177.5,178.0,75702,179.75,179.99526928788444
4/9/2013,179.0,179.5,175.0,175.0,41248,179.65,179.08703850826907
4/10/2013,176.0,176.0,172.5,175.0,53889,179.4,178.34394059767467
4/11/2013,174.0,177.5,173.0,177.5,144224,179.15,178.19049685264292
4/12/2013,176.5,178.5,176.5,177.5,78368,179.15,178.0649519703442
4/17/2013,173.5,174.5,168.5,169.0,159594,178.05,176.41677888482704
4/18/2013,170.5,170.5,169.0,170.0,78419,177.1,175.25009181485848
4/19/2013,173.5,177.5,173.0,177.0,145479,176.55,175.56825693942966
4/22/2013,182.0,183.5,180.0,183.5,127788,176.6,177.01039204135154
4/23/2013,182.0,187.5,181.5,184.5,116360,176.7,178.37213894292398
4/24/2013,187.0,189.0,185.0,189.0,102189,177.8,180.3044773169378
4/25/2013,189.0,191.0,187.5,189.0,72968,179.2,181.88548144113093
4/26/2013,188.0,188.0,185.0,185.5,41781,180.25,182.54266663365257
4/29/2013,188.0,188.0,184.5,186.0,29283,181.1,183.17127270026117
4/30/2013,187.5,187.5,183.5,186.0,62640,181.95,183.68558675475913
5/2/2013,188.5,189.0,185.0,185.5,50734,183.6,184.01548007207563
5/3/2013,186.5,187.0,183.0,185.0,28553,185.1,184.1944836953346
5/7/2013,185.5,188.5,185.0,188.5,61518,186.25,184.97730484163742
5/8/2013,189.5,191.0,189.0,189.5,55340,186.85,185.7996130522488
5/9/2013,191.0,191.0,187.0,188.0,30087,187.2,186.19968340638536
5/10/2013,188.0,189.0,186.0,187.5,41209,187.05,186.4361046052244
5/13/2013,187.0,189.0,186.5,188.5,25800,187.0,186.81135831336542
5/14/2013,189.0,193.5,187.5,193.0,75497,187.75,187.93656589275352
5/15/2013,195.0,198.5,195.0,196.5,71466,188.8,189.49355391225285
5/16/2013,196.5,197.0,192.0,193.0,48266,189.5,190.13108956457052
5/17/2013,192.5,192.5,190.5,192.0,50675,190.15,190.47089146192133
5/20/2013,192.5,197.0,192.0,197.0,58583,191.35,191.65800210520834
5/21/2013,196.0,197.5,195.0,197.5,33779,192.25,192.720183540625
5/22/2013,196.0,199.5,193.0,193.0,59129,192.6,192.77105926051135
5/23/2013,191.0,192.0,184.5,185.5,134113,192.35,191.4490484858729
5/27/2013,185.5,186.5,183.0,186.5,40049,192.25,190.54922148844145
5/28/2013,185.5,187.5,185.0,186.5,43947,192.05,189.8129993996339
