,Date,Open,High,Low,Close,Volume,RSI,Signal
3151,11/15/2012,155.5,159.0,155.5,158.5,59913,44.781503680954124,-1
3152,11/16/2012,158.5,159.0,156.0,157.5,53059,42.36127624382312,-1
3153,11/19/2012,156.5,157.5,155.5,156.5,40615,40.03134871115758,-1
3154,11/20/2012,157.5,157.5,155.0,155.5,32122,37.79279717273194,-1
3155,11/21/2012,155.5,157.5,155.5,157.0,55092,42.94656243860353,-1
3156,11/22/2012,158.0,159.0,156.5,159.0,71633,49.01216502388134,-1
3157,11/23/2012,159.0,159.0,156.5,156.5,52514,42.87594977479182,-1
3158,11/26/2012,157.0,159.0,156.5,158.5,67758,48.437609479505554,-1
3159,11/27/2012,159.0,161.0,158.5,160.5,69756,53.33088499161649,-1
3160,11/28/2012,159.5,161.5,159.5,160.5,31034,53.33088499161649,-1
3161,11/29/2012,161.5,162.5,160.0,162.5,54519,57.95808701354884,-1
3162,11/30/2012,163.0,166.0,162.0,162.5,164465,57.95808701354884,-1
3163,12/3/2012,163.0,165.0,162.5,164.5,53067,62.29389405070169,-1
3164,12/4/2012,166.0,166.0,162.5,164.0,31343,60.610974198958836,-1
3165,12/6/2012,165.0,169.5,164.5,169.0,126807,69.4880923168341,-1
3166,12/7/2012,170.0,172.5,169.5,171.0,95089,72.1881401942725,-1
3167,12/11/2012,172.0,178.0,171.5,175.5,134420,77.09868543989482,-1
3168,12/12/2012,176.0,176.5,172.5,174.0,58509,72.50331050554362,-1
3169,12/13/2012,176.5,177.0,174.0,175.5,71607,74.16182939655795,-1
3170,12/14/2012,174.5,176.5,173.5,175.5,59645,74.16182939655793,-1
3171,12/17/2012,176.5,176.5,175.0,176.0,37055,74.75059081861706,-1
3172,12/18/2012,177.0,177.0,173.5,176.0,53219,74.75059081861706,-1
3173,12/19/2012,176.5,178.5,176.0,178.5,55125,77.69752248435775,-1
3174,12/20/2012,178.0,179.5,177.0,179.5,72612,78.76513351998743,-1
3175,12/21/2012,178.0,179.0,176.5,178.0,54523,73.11157337597484,-1
3176,12/24/2012,177.5,178.0,176.0,176.5,31531,67.86564151574791,-1
3177,12/25/2012,176.5,177.5,176.5,177.5,12915,69.43992988091765,-1
3178,12/26/2012,177.5,178.5,176.5,177.5,10880,69.43992988091765,-1
3179,12/27/2012,177.5,179.5,176.5,179.5,31578,72.55828301595135,-1
3180,12/28/2012,181.0,182.0,180.0,181.5,39285,75.27526792403847,-1
3181,1/2/2013,183.5,186.0,183.0,184.5,31779,78.68443804981642,-1
3182,1/3/2013,184.5,185.0,181.5,182.0,65790,70.01996053675948,-1
3183,1/4/2013,181.0,184.0,180.0,184.0,43190,72.61771384444081,-1
3184,1/7/2013,184.5,184.5,181.0,181.0,24609,63.70130492399768,-1
3185,1/8/2013,182.0,183.5,181.0,183.5,28967,67.30413421317243,-1
3186,1/9/2013,184.0,184.5,183.0,183.5,25468,67.30413421317243,-1
3187,1/10/2013,183.5,185.0,180.0,180.5,39729,59.135465145802755,-1
3188,1/11/2013,178.5,179.5,174.5,175.5,166752,48.557556393851115,-1
3189,1/14/2013,176.0,176.5,175.0,176.0,43257,49.52979212056405,-1
3190,1/15/2013,176.5,176.5,174.0,176.0,31590,49.52979212056405,-1
3191,1/16/2013,175.5,176.0,171.5,172.5,60131,42.94121385239458,-1
3192,1/17/2013,174.0,174.0,170.5,171.5,65894,41.25273886722292,-1
3193,1/18/2013,172.5,176.0,172.5,175.0,36175,48.83571898717003,-1
3194,1/21/2013,175.0,176.5,174.5,176.0,18428,50.7901527190164,-1
3195,1/22/2013,176.0,178.0,175.5,176.5,38114,51.781939911165715,-1
3196,1/23/2013,177.0,177.5,174.0,175.0,34183,48.61634922539154,-1
3197,1/24/2013,176.0,176.5,174.0,176.0,20396,50.776777772243804,-1
3198,1/25/2013,176.0,179.5,176.0,178.0,75196,54.864210968584146,-1
3199,1/28/2013,179.0,181.0,178.5,180.5,63760,59.40233517319896,-1
3200,1/29/2013,181.5,181.5,179.0,179.5,30037,56.93635448855148,-1
3201,1/30/2013,179.0,181.0,177.5,181.0,41357,59.642705590696245,-1
3202,1/31/2013,179.0,181.5,178.0,179.0,50482,54.706057351339645,-1
3203,2/1/2013,179.5,181.0,178.0,181.0,72106,58.413009837147044,-1
3204,2/4/2013,181.5,182.5,179.5,180.5,108642,57.1536621499716,-1
3205,2/5/2013,179.0,180.0,178.5,180.0,61949,55.85679129125606,-1
3206,2/6/2013,181.0,181.0,178.5,178.5,51979,52.0416578771556,-1
3207,2/7/2013,179.0,179.5,176.0,176.5,71155,47.393547978291956,-1
3208,2/8/2013,175.5,176.0,173.0,174.0,95485,42.30690542016995,-1
3209,2/11/2013,174.0,174.0,170.5,170.5,31845,36.41442469606795,-1
3210,2/12/2013,170.0,172.0,169.0,169.5,59301,34.91800646385663,-1
3211,2/13/2013,171.0,174.0,171.0,174.0,113600,45.726487490766765,-1
3212,2/14/2013,174.5,174.5,172.5,173.0,56137,43.97858485514245,-1
3213,2/15/2013,172.5,173.5,171.0,173.0,64313,43.97858485514245,-1
3214,2/18/2013,172.5,173.0,171.5,172.0,55418,42.11168352248027,-1
3215,2/19/2013,172.0,174.0,172.0,173.5,53920,45.82654474258459,-1
3216,2/20/2013,174.0,176.0,173.5,175.5,126235,50.39722718572932,-1
3217,2/21/2013,176.0,176.5,174.0,175.0,84111,49.277863849489,-1
3218,2/22/2013,176.0,178.0,175.5,177.5,50086,54.69606415705749,-1
3219,2/26/2013,176.0,178.0,174.5,178.0,78767,55.71495874122207,-1
3220,2/27/2013,176.5,177.0,174.0,174.0,56078,46.67175836562302,-1
3221,2/28/2013,175.0,178.0,173.0,178.0,75607,54.60643629250157,-1
3222,3/1/2013,179.0,179.0,177.0,178.0,73637,54.60643629250157,-1
3223,3/4/2013,179.0,179.0,177.0,178.5,66642,55.56490412157543,-1
3224,3/5/2013,180.0,180.0,177.0,177.0,37029,52.01652102612826,-1
3225,3/6/2013,179.0,179.5,178.0,179.0,41479,56.04687431874306,-1
3226,3/7/2013,179.0,179.5,176.0,178.0,34720,53.62168028528893,-1
3227,3/8/2013,179.5,179.5,177.0,178.5,37883,54.677675517001845,-1
3228,3/11/2013,179.0,179.5,176.5,177.0,47703,50.93108834456815,-1
3229,3/12/2013,177.5,178.5,177.0,178.5,35350,54.303158960463655,-1
3230,3/13/2013,179.5,179.5,177.5,179.5,29883,56.4517528610842,-1
3231,3/14/2013,179.0,182.0,177.5,182.0,60104,61.34501378572795,-1
3232,3/15/2013,183.5,187.0,183.0,187.0,96045,68.87719983379259,-1
3233,3/18/2013,185.5,186.5,183.0,186.0,62620,66.10291647932712,-1
3234,3/19/2013,187.5,187.5,181.0,181.0,56726,54.3214048979327,-1
3235,3/20/2013,180.5,180.5,175.0,175.0,92528,44.1519778343866,-1
3236,3/21/2013,176.0,176.0,172.0,172.5,55810,40.730464063198475,-1
3237,3/22/2013,173.0,175.0,170.0,170.0,93736,37.593126437023734,-1
3238,3/25/2013,173.0,177.5,172.0,176.0,62359,47.954573185167725,-1
3239,3/26/2013,175.5,178.5,174.5,177.5,38770,50.18148708012675,-1
3240,3/27/2013,179.0,181.5,178.5,180.0,53176,53.73461211952175,-1
3241,3/28/2013,180.0,181.0,177.0,177.5,62850,49.90177463375158,-1
3242,3/29/2013,179.0,181.0,179.0,180.0,28282,53.47558795897452,-1
3243,4/1/2013,180.5,182.5,179.5,179.5,40105,52.66638454461677,-1
3244,4/2/2013,181.0,183.0,180.0,182.5,49946,56.88231561158692,-1
3245,4/3/2013,184.0,187.0,182.0,183.0,133572,57.560776297778666,-1
3246,4/4/2013,180.0,183.5,178.0,183.5,88473,58.26794609038126,-1
3247,4/5/2013,182.0,182.0,177.5,178.0,75702,48.662305748990185,-1
3248,4/9/2013,179.0,179.5,175.0,175.0,41248,44.36604550454283,-1
3249,4/10/2013,176.0,176.0,172.5,175.0,53889,44.36604550454284,-1
3250,4/11/2013,174.0,177.5,173.0,177.5,144224,48.73991054218207,-1
3251,4/12/2013,176.5,178.5,176.5,177.5,78368,48.73991054218207,-1
3252,4/17/2013,173.5,174.5,168.5,169.0,159594,37.20579455152877,-1
3253,4/18/2013,170.5,170.5,169.0,170.0,78419,39.03370594924717,-1
3254,4/19/2013,173.5,177.5,173.0,177.0,145479,50.00473094616632,-1
3255,4/22/2013,182.0,183.5,180.0,183.5,127788,57.62941523769271,-1
3256,4/23/2013,182.0,187.5,181.5,184.5,116360,58.673634019079316,-1
3257,4/24/2013,187.0,189.0,185.0,189.0,102189,63.08276867439689,-1
3258,4/25/2013,189.0,191.0,187.5,189.0,72968,63.08276867439689,-1
3259,4/26/2013,188.0,188.0,185.0,185.5,41781,57.54472284938863,-1
3260,4/29/2013,188.0,188.0,184.5,186.0,29283,58.110489993047736,-1
3261,4/30/2013,187.5,187.5,183.5,186.0,62640,58.110489993047736,-1
3262,5/2/2013,188.5,189.0,185.0,185.5,50734,57.22604838245607,-1
3263,5/3/2013,186.5,187.0,183.0,185.0,28553,56.30319574322227,-1
3264,5/7/2013,185.5,188.5,185.0,188.5,61518,61.03956079905342,-1
3265,5/8/2013,189.5,191.0,189.0,189.5,55340,62.297002924390554,-1
3266,5/9/2013,191.0,191.0,187.0,188.0,30087,59.21001267361837,-1
3267,5/10/2013,188.0,189.0,186.0,187.5,41209,58.17518202229572,-1
3268,5/13/2013,187.0,189.0,186.5,188.5,25800,59.692493495001116,-1
3269,5/14/2013,189.0,193.5,187.5,193.0,75497,65.71930368612715,-1
3270,5/15/2013,195.0,198.5,195.0,196.5,71466,69.53475932547323,-1
3271,5/16/2013,196.5,197.0,192.0,193.0,48266,62.09225815541493,-1
3272,5/17/2013,192.5,192.5,190.5,192.0,50675,60.11256070633388,-1
3273,5/20/2013,192.5,197.0,192.0,197.0,58583,65.9570118251693,-1
3274,5/21/2013,196.0,197.5,195.0,197.5,33779,66.4858472059454,-1
3275,5/22/2013,196.0,199.5,193.0,193.0,59129,57.78545972592777,-1
3276,5/23/2013,191.0,192.0,184.5,185.5,134113,46.794458698944695,-1
3277,5/27/2013,185.5,186.5,183.0,186.5,40049,48.20893900071753,-1
3278,5/28/2013,185.5,187.5,185.0,186.5,43947,48.20893900071753,-1
3279,5/29/2013,185.5,186.0,181.5,181.5,83697,41.76962009210314,-1
3280,5/30/2013,178.5,179.5,176.5,178.0,86140,37.94850790542907,-1
3281,5/31/2013,178.0,180.5,172.5,173.5,189709,33.68214183771589,-1
3282,6/3/2013,172.0,173.5,171.0,172.5,155762,32.7996616869699,-1
3283,6/4/2013,173.0,175.0,170.5,174.5,178017,36.38929536299994,-1
3284,6/5/2013,176.0,177.5,173.5,174.0,112180,35.87338327807407,-1
3285,6/6/2013,173.0,174.0,170.0,171.0,102817,32.862851390167265,-1
3286,6/7/2013,171.0,175.5,170.0,174.0,98799,38.42755428560098,-1
3287,6/10/2013,176.0,177.5,175.5,176.0,90490,41.88579195949283,-1
3288,6/11/2013,176.5,176.5,165.0,165.0,169944,31.429941221825672,-1
3289,6/12/2013,164.0,167.5,161.5,166.0,139242,33.065751870794074,-1
3290,6/13/2013,160.0,166.0,157.5,164.0,195198,31.449790605104766,-1
3291,6/14/2013,169.0,174.0,167.5,174.0,151546,45.730845468061474,-1
3292,6/17/2013,173.0,174.5,169.5,174.0,80173,45.730845468061474,-1
3293,6/18/2013,173.0,177.0,166.0,167.0,98568,39.11530110207234,-1
3294,6/19/2013,169.5,171.5,165.0,170.0,64961,42.92598297575728,-1
3295,6/20/2013,164.0,165.0,161.5,162.0,134066,36.38592794891583,-1
3296,6/21/2013,158.0,163.5,153.0,161.0,206039,35.65466724288784,-1
3297,6/24/2013,158.0,161.5,152.5,152.5,96090,30.114552007896222,-1
3298,6/25/2013,153.5,159.5,151.5,157.5,150143,36.37710743496343,-1
3299,6/26/2013,160.0,167.0,159.5,167.0,150784,46.23535837333825,-1
3300,6/27/2013,172.5,173.0,164.5,170.0,144982,48.92666398876054,-1
3301,6/28/2013,172.5,173.0,170.5,172.0,101736,50.69848540999125,-1
3302,7/2/2013,175.0,175.0,167.5,168.0,109168,47.173642155116184,-1
3303,7/3/2013,166.0,168.0,162.0,163.0,131904,43.136411740757666,-1
3304,7/4/2013,164.5,165.0,159.0,160.0,95406,40.875995571576745,-1
3305,7/5/2013,162.0,163.0,161.0,163.0,57468,44.034279510860486,-1
3306,7/8/2013,160.0,161.0,156.0,156.0,89285,38.823068510769986,-1
3307,7/9/2013,156.0,159.0,155.0,155.0,88644,38.12886267902999,-1
3308,7/10/2013,154.5,155.5,152.5,152.5,114270,36.37757752411798,-1
3309,7/11/2013,157.0,164.0,156.5,164.0,139371,48.170524461567304,-1
3310,7/12/2013,165.5,167.5,165.0,167.0,114289,50.73589912851042,-1
3311,7/15/2013,168.5,169.0,164.5,164.5,37269,48.57806700356492,-1
3312,7/16/2013,165.0,165.5,160.5,162.0,110389,46.45052752745815,-1
3313,7/17/2013,163.5,165.5,161.5,165.5,67261,49.767450150691836,-1
3314,7/18/2013,165.5,168.5,164.5,167.5,69207,51.61189384935327,-1
3315,7/19/2013,167.0,167.0,164.0,165.0,53797,49.18096674021723,-1
3316,7/23/2013,166.0,167.0,165.0,167.0,71794,51.16271429219232,-1
3317,7/24/2013,167.0,167.5,165.0,165.0,58808,49.100688029069175,-1
3318,7/25/2013,164.5,165.5,162.0,162.0,59476,46.099373040514195,-1
3319,7/26/2013,162.0,162.5,160.0,161.5,86627,45.59909247553223,-1
3320,7/29/2013,160.5,162.5,160.0,160.5,39895,44.55760247100578,-1
3321,7/30/2013,161.5,164.5,161.5,161.5,50441,45.88858537777349,-1
3322,7/31/2013,161.0,161.0,158.0,158.5,94116,42.58565270077222,-1
3323,8/1/2013,161.0,162.0,158.5,160.0,45279,44.72783399950713,-1
3324,8/2/2013,161.5,161.5,157.5,159.0,60804,43.56095294742973,-1
3325,8/5/2013,157.5,157.5,155.0,156.0,40716,40.174786975864976,-1
3326,8/6/2013,154.5,159.0,153.5,156.0,52178,40.174786975864976,-1
3327,8/7/2013,155.0,156.5,153.5,155.0,82817,39.002716208846856,-1
3328,8/8/2013,156.0,156.5,154.5,155.0,82544,39.002716208846856,-1
3329,8/9/2013,155.5,155.5,151.5,152.5,90564,35.960853441652546,-1
3330,8/13/2013,154.5,159.5,153.5,159.5,101684,48.153703156098665,-1
3331,8/14/2013,158.5,164.0,158.5,164.0,83761,54.19182450663402,-1
3332,8/15/2013,163.5,164.0,161.5,163.0,54531,52.722386314095665,-1
3333,8/16/2013,161.0,162.5,160.0,161.5,63972,50.50995169137416,-1
3334,8/19/2013,160.0,160.5,155.0,155.0,104574,42.238357973797974,-1
3335,8/20/2013,152.5,154.0,150.0,151.0,201115,38.103089156625,-1
3336,8/21/2013,150.0,150.5,147.0,147.0,154790,34.468890165272086,-1
3337,8/22/2013,144.5,144.5,140.0,142.0,249192,30.54686914106219,-1
3338,8/23/2013,144.5,146.0,140.0,141.5,129304,30.17708810792739,-1
3339,8/26/2013,143.0,144.5,140.0,140.0,73230,29.041293453434548,-1
3340,8/27/2013,139.0,140.5,138.0,138.0,99144,27.552264285294612,-1
3341,8/28/2013,134.5,138.0,134.0,136.0,140909,26.11052246774568,-1
3342,8/29/2013,137.5,137.5,134.5,135.5,96017,25.74778306540152,-1
3343,8/30/2013,137.0,137.0,134.5,134.5,73439,24.99973541627641,-1
3344,9/2/2013,136.5,140.0,135.5,140.0,91324,36.01110640633308,1
3345,9/3/2013,139.5,141.0,138.0,138.5,98769,34.52245331580701,1
3346,9/4/2013,138.5,138.5,135.5,136.0,80952,32.13789524951632,1
3347,9/5/2013,138.0,139.0,136.5,138.0,94795,35.949463440970305,1
3348,9/6/2013,137.0,141.5,135.5,141.0,82355,41.27738360564025,1
3349,9/9/2013,144.5,152.0,143.5,152.0,143870,55.796689275261365,1
3350,9/10/2013,154.5,158.5,151.5,153.0,161583,56.84140879467945,1
3351,9/11/2013,153.5,157.5,153.5,157.5,83339,61.27662971482439,1
3352,9/12/2013,158.0,158.5,155.5,157.0,100003,60.53227970012404,1
3353,9/13/2013,156.5,158.0,154.0,157.0,50607,60.53227970012405,1
3354,9/16/2013,160.0,167.0,159.5,167.0,169104,69.20821896116733,1
3355,9/17/2013,165.5,166.5,162.0,164.0,87564,64.6189817191971,1
3356,9/18/2013,163.0,164.5,162.0,163.0,40381,63.11656766199835,1
3357,9/19/2013,171.5,176.0,171.0,174.0,264140,71.08150817397294,1
3358,9/20/2013,169.5,170.5,168.5,170.0,126318,65.53903924190348,-1
3359,9/23/2013,167.0,167.5,160.0,161.5,160050,55.61512177541489,-1
3360,9/24/2013,161.0,163.0,158.0,158.5,152208,52.58848209798835,-1
3361,9/25/2013,159.0,159.5,157.0,159.5,100020,53.49695637640355,-1
3362,9/26/2013,158.0,160.5,156.5,156.5,100431,50.37822766291515,-1
3363,9/27/2013,157.5,158.0,154.0,154.0,95297,47.873573279076986,-1
3364,9/30/2013,152.0,152.0,148.0,148.0,112236,42.42233222028172,-1
3365,10/1/2013,150.0,155.0,149.0,154.0,88288,48.7116424545254,-1
3366,10/2/2013,152.5,155.0,150.0,151.5,76452,46.43563450732889,-1
3367,10/3/2013,152.5,157.0,152.0,156.0,90025,50.884194579057485,-1
3368,10/4/2013,155.0,155.5,152.5,154.0,56523,48.93883758978554,-1
3369,10/7/2013,154.0,155.5,152.5,153.0,77763,47.95170576546837,-1
3370,10/8/2013,153.0,155.5,152.5,155.0,76957,50.118777423227705,-1
3371,10/9/2013,155.5,156.5,154.5,156.5,49565,51.741652766251846,-1
3372,10/10/2013,156.5,162.0,156.0,161.5,131170,56.788403067339424,-1
3373,10/11/2013,164.0,164.5,161.5,161.5,74072,56.788403067339424,-1
3374,10/14/2013,160.0,162.5,158.0,162.0,47656,57.30621658421371,-1
3375,10/15/2013,164.5,165.0,163.0,165.0,67189,60.37442316855021,-1
3376,10/16/2013,165.0,166.0,164.0,164.0,57220,58.856063718261865,-1
3377,10/17/2013,164.5,165.5,161.5,161.5,64225,55.12369439868746,-1
3378,10/18/2013,162.5,164.5,161.0,164.0,107028,57.99252347767419,-1
3379,10/21/2013,164.0,164.0,156.5,158.5,93420,50.3643863972822,-1
3380,10/22/2013,160.0,160.5,157.5,160.0,68599,52.210638336099294,-1
3381,10/24/2013,157.5,162.0,157.5,162.0,72007,54.633646417494155,-1
3382,10/25/2013,162.5,162.5,160.0,161.0,55758,53.181732715588,-1
3383,10/28/2013,161.0,163.0,160.0,160.5,31917,52.43144620085796,-1
3384,10/29/2013,161.0,162.0,160.0,161.5,32281,53.834257206373394,-1
3385,10/30/2013,162.0,162.5,159.5,160.5,78548,52.177173493036584,-1
3386,10/31/2013,160.5,164.5,159.5,164.5,91267,57.7759176057847,-1
3387,11/1/2013,162.5,162.5,160.5,161.0,82293,52.03544811454839,-1
3388,11/4/2013,161.0,161.0,157.0,157.0,59572,46.365580795255156,-1
3389,11/5/2013,158.0,162.0,157.5,160.5,45684,51.35973831588335,-1
3390,11/6/2013,162.0,167.0,161.0,166.5,138421,58.494678350085266,-1
3391,11/7/2013,166.5,170.0,165.5,166.5,120162,58.49467835008526,-1
3392,11/8/2013,165.0,167.5,164.0,166.5,97262,58.49467835008526,-1
3393,11/11/2013,163.5,167.0,162.0,167.0,85621,59.1188305979926,-1
3394,11/12/2013,168.5,170.0,166.5,168.5,64233,61.0129737729718,-1
3395,11/13/2013,167.0,167.5,164.5,165.0,49059,54.65024940430994,-1
3396,11/14/2013,165.0,167.5,165.0,166.0,28353,56.06017400691002,-1
3397,11/15/2013,167.5,168.0,166.0,167.0,25281,57.483686458817154,-1
3398,11/18/2013,167.5,168.0,165.5,167.5,40095,58.21264447055957,-1
3399,11/19/2013,166.0,166.5,165.0,166.5,25640,56.139497403416016,-1
3400,11/20/2013,167.0,167.5,163.0,164.0,52575,51.227680522740904,-1
3401,11/21/2013,161.5,162.5,157.0,157.5,93150,41.1473728049494,-1
3402,11/22/2013,159.0,159.5,156.0,156.0,74438,39.22897510467676,-1
3403,11/25/2013,155.0,161.0,155.0,160.0,90095,46.40485847401362,-1
3404,11/26/2013,159.0,162.5,158.0,159.5,114878,45.67877269012126,-1
3405,11/27/2013,158.5,159.5,157.0,159.5,44352,45.678772690121264,-1
3406,11/28/2013,160.0,160.5,157.0,157.5,35421,42.58750883432933,-1
3407,11/29/2013,157.0,157.0,154.0,157.0,69008,41.82545265127722,-1
3408,12/2/2013,154.5,155.0,152.5,155.0,83580,38.83221248378536,-1
3409,12/3/2013,155.5,160.5,155.5,158.5,147883,46.101625061279115,-1
3410,12/4/2013,158.5,159.5,156.0,156.0,68807,42.24010591736261,-1
3411,12/6/2013,153.0,156.0,152.5,155.0,100707,40.76908909037804,-1
3412,12/9/2013,156.5,157.5,154.0,154.0,58677,39.295356921920465,-1
3413,12/11/2013,153.5,156.0,153.5,154.5,51552,40.45437995026761,-1
3414,12/12/2013,154.0,155.5,154.0,154.0,54328,39.63933566685295,-1
3415,12/13/2013,153.0,154.5,151.0,154.0,57002,39.63933566685295,-1
3416,12/16/2013,154.0,154.0,151.5,152.5,24756,37.04271176516857,-1
3417,12/17/2013,154.0,158.0,153.5,157.5,50963,49.0286547498333,-1
3418,12/18/2013,157.0,159.0,157.0,158.5,36958,51.03642490215221,-1
3419,12/19/2013,158.0,159.5,154.5,155.5,48751,45.27473650115135,-1
3420,12/20/2013,154.0,154.5,150.0,152.5,80395,40.36700560431962,-1
3421,12/23/2013,152.5,152.5,150.0,152.0,53455,39.596605732026475,-1
3422,12/24/2013,151.5,153.5,151.0,152.0,28604,39.596605732026475,-1
3423,12/25/2013,152.0,153.0,151.5,152.5,12724,40.90462024220479,-1
3424,12/26/2013,152.0,152.0,146.5,147.5,71924,33.16938796464176,-1
3425,12/27/2013,145.5,145.5,141.5,143.5,79226,28.52249032331656,-1
3426,1/2/2014,141.5,142.0,131.5,131.5,147267,19.635234543605733,-1
3427,1/3/2014,132.0,135.5,131.0,132.5,154108,21.82134386579432,-1
3428,1/6/2014,132.0,140.0,130.5,140.0,127983,35.90395996424796,1
3429,1/7/2014,141.0,144.0,139.0,144.0,93528,41.913657090118186,1
3430,1/8/2014,143.5,144.5,140.0,140.5,107501,38.511138688772085,1
3431,1/9/2014,140.5,142.5,140.0,142.0,104578,40.73176173562628,1
3432,1/10/2014,141.0,143.5,139.0,141.5,89574,40.210469845400596,1
3433,1/13/2014,139.5,147.0,139.5,147.0,83479,48.08174713201436,1
3434,1/14/2014,146.0,148.5,144.5,148.5,76344,50.01450444940459,1
3435,1/15/2014,146.5,147.5,144.0,144.0,51574,44.64497996182602,1
3436,1/16/2014,145.0,148.5,144.0,147.5,68425,49.21207974364907,1
3437,1/17/2014,148.0,149.0,146.0,147.0,78197,48.59525190094493,1
3438,1/20/2014,146.0,148.5,145.5,147.0,30158,48.59525190094493,1
3439,1/21/2014,147.0,149.0,146.0,147.0,84772,48.59525190094493,1
3440,1/22/2014,145.5,151.5,145.0,150.5,87678,53.672023988784,1
3441,1/23/2014,151.5,156.5,150.5,156.5,143322,60.816293587949204,1
3442,1/24/2014,156.5,157.0,153.5,155.0,76094,58.39196067220195,1
3443,1/27/2014,152.0,152.5,150.5,150.5,63929,51.72974639769182,1
3444,1/28/2014,148.5,149.5,145.5,147.0,110641,47.217348881578765,1
3445,1/29/2014,147.0,147.0,145.0,146.0,126817,45.98315771799662,1
3446,1/30/2014,144.5,147.0,143.5,146.0,65502,45.98315771799662,1
3447,1/31/2014,146.5,149.0,146.5,149.0,39691,50.486121004376,1
3448,2/3/2014,150.0,150.5,148.0,150.0,44760,51.924767317370794,1
3449,2/4/2014,148.0,148.5,145.5,146.0,75933,46.14871198358265,1
3450,2/5/2014,146.5,148.0,145.0,146.5,47332,46.943209344288704,1
3451,2/6/2014,147.0,147.5,146.0,147.0,57537,47.77301426972818,1
3452,2/7/2014,148.0,149.0,147.5,148.0,52266,49.47500044931404,1
3453,2/10/2014,147.5,148.5,146.5,146.5,24157,47.00076006347337,1
3454,2/11/2014,146.5,149.0,145.5,147.5,43557,48.83771883415229,1
3455,2/12/2014,147.5,150.0,147.0,150.0,36723,53.204473541837125,1
3456,2/13/2014,150.0,150.0,148.0,149.0,37626,51.317695902652034,1
3457,2/17/2014,150.0,154.0,149.5,153.5,94793,58.45716472143547,1
3458,2/18/2014,152.0,152.5,150.0,152.0,80769,55.53359155770363,1
3459,2/19/2014,153.0,153.0,150.0,151.0,45212,53.60870576916332,1
3460,2/20/2014,150.0,150.5,147.5,147.5,60205,47.41415335376912,1
3461,2/21/2014,148.0,149.0,147.0,148.0,29586,48.33264972018732,1
3462,2/24/2014,147.0,148.5,146.0,148.0,19787,48.33264972018732,1
3463,2/25/2014,147.5,148.5,146.5,147.0,33325,46.45073256190149,1
3464,2/26/2014,147.5,149.0,147.0,147.5,62378,47.550388590874846,1
3465,2/27/2014,148.0,152.0,147.5,151.5,58666,55.43487062082414,1
3466,2/28/2014,151.5,152.0,150.5,151.5,37806,55.43487062082414,1
3467,3/3/2014,152.0,155.0,151.5,154.0,81590,59.813702505830406,1
3468,3/4/2014,154.0,156.0,153.0,155.0,85175,61.445559797940234,1
3469,3/5/2014,155.5,157.5,155.5,157.0,83348,64.54639878619255,1
3470,3/6/2014,157.5,158.0,156.5,157.5,36591,65.29782476353495,1
3471,3/7/2014,158.0,159.0,157.0,159.0,46018,67.52177024832544,1
3472,3/10/2014,158.5,158.5,155.0,156.0,49642,59.332010151658125,1
3473,3/11/2014,156.0,158.5,156.0,157.0,38447,61.028824375434176,1
3474,3/12/2014,156.5,157.5,155.5,156.5,33313,59.68784476408447,1
3475,3/13/2014,157.5,157.5,156.5,156.5,30093,59.68784476408446,1
3476,3/14/2014,155.0,158.5,154.5,158.5,40121,63.416886104080625,1
3477,3/17/2014,157.5,158.5,156.5,158.5,30027,63.416886104080625,1
3478,3/18/2014,158.5,159.5,158.0,158.5,70599,63.416886104080625,1
3479,3/19/2014,158.5,160.5,157.5,158.0,89748,61.636583620391505,1
3480,3/20/2014,156.5,157.0,155.0,156.0,61214,54.98701184122046,1
3481,3/21/2014,156.0,156.5,154.0,154.5,72666,50.579666998938116,1
3482,3/24/2014,153.0,154.0,152.5,152.5,39800,45.35923919252918,1
3483,3/25/2014,152.5,155.0,152.5,154.5,22546,50.82509693571338,1
3484,3/26/2014,156.0,156.5,154.5,155.0,33700,52.114735956475144,1
3485,3/27/2014,154.5,155.5,153.5,153.5,50755,48.04402751507361,1
3486,3/28/2014,154.0,157.5,154.0,156.5,83404,55.526209705528224,1
3487,3/31/2014,157.0,158.0,156.5,157.5,37339,57.712310521203825,1
3488,4/1/2014,158.0,159.0,157.5,158.5,73243,59.83830791533728,1
3489,4/2/2014,159.0,162.5,158.5,162.0,126290,66.23639701471858,1
3490,4/3/2014,161.0,162.0,159.5,160.0,88155,60.322617924332356,1
3491,4/4/2014,160.5,163.0,159.5,162.5,85673,64.57972892100622,1
3492,4/8/2014,163.0,164.5,161.5,161.5,77456,61.726803450497016,1
3493,4/9/2014,162.0,163.0,161.5,162.0,63225,62.61607378987353,1
3494,4/10/2014,160.5,162.5,160.5,162.5,64444,63.52866322457869,1
3495,4/11/2014,158.5,159.5,158.0,159.5,42202,54.87326143226771,1
3496,4/16/2014,159.5,162.0,159.0,161.0,57693,57.95758451185338,1
3497,4/17/2014,160.5,163.0,160.5,163.0,105977,61.714911500009386,1
3498,4/18/2014,164.0,165.5,163.0,164.0,58773,63.47268830889965,1
3499,4/21/2014,164.0,167.0,163.5,165.5,51186,65.99475153537256,1
3500,4/22/2014,166.0,168.5,165.0,168.0,83353,69.744299432905,1
3501,4/23/2014,168.5,170.5,168.5,168.5,74458,70.44617690258187,1
